-211.958 318670000000 136310000000 1429300000 1788900000 1087359340000
-211.918 317380000000 136260000000 1429200000 1788800000 1085797360000
-211.888 316120000000 136210000000 1429200000 1788700000 1084266160000
-211.848 314880000000 136170000000 1429100000 1788700000 1082809380000
-211.818 313660000000 136120000000 1429100000 1788700000 1081319380000
-211.778 312470000000 136070000000 1429000000 1788600000 1079857400000
-211.748 311300000000 136030000000 1429000000 1788600000 1078471400000
-211.708 310160000000 135980000000 1429000000 1788600000 1077061400000
-211.668 309030000000 135930000000 1429000000 1788600000 1075661400000
-211.638 307930000000 135880000000 1428900000 1788600000 1074290620000
-211.598 306850000000 135830000000 1428900000 1788500000 1072939420000
-211.568 305790000000 135780000000 1428900000 1788500000 1071609420000
-211.528 304750000000 135730000000 1428900000 1788500000 1070299420000
-211.498 303740000000 135680000000 1428900000 1788500000 1069019420000
-211.458 302740000000 135630000000 1428900000 1788500000 1067749420000
-211.418 301760000000 135580000000 1428900000 1788500000 1066499420000
-211.388 300810000000 135520000000 1428900000 1788500000 1065225420000
-211.348 299870000000 135470000000 1428900000 1788500000 1064015420000
-211.318 298960000000 135420000000 1428900000 1788500000 1062835420000
-211.278 298060000000 135360000000 1428900000 1788500000 1061611420000
